timestamp,cpu_usage,memory_usage
2167310,29.1,55.22
2167320,27.31,54.64
2167330,37.74,54.57
2167340,39.56,57.55
2167350,19.63,54.54
2167360,26.47,54.96
2167370,41.42,55.71
2167380,41.97,56.02
2167390,80.01,53.8
2167400,26.49,54.71
2167410,47.08,55.56
2167420,41.43,53.97
2167430,27.17,54.34
2167440,37.49,54.18
2167450,46.26,54.41
2167460,45.14,55.86
2167470,35.52,55.24
2167480,36.06,53.98
2167490,61.95,54.52
2167500,46.08,56.79
2167510,56.43,54.42
2167520,41.6,55.12
2167530,49.71,54.69
2167540,34.43,55.34
2167550,42.04,54.28
2167560,48.29,57.02
2167570,38.58,53.35
2167580,59.23,53.75
2167590,28.81,55.08
2167600,50.54,54.72
2167610,28.89,53.66
2167620,39.29,54.53
2167630,40.24,54.6
2167640,47.99,56.04
2167650,36.49,54.99
2167660,39.39,55.63
2167670,54.62,54.88
2167680,49.69,55.06
2167690,48.65,54.62
2167700,19.62,53.49
2167710,46.18,55.26
2167720,42.91,55.17
2167730,21.56,56.25
2167740,18.3,55.82
2167750,57.38,54.99
2167760,23.47,55.15
2167770,39.52,55.38
2167780,27.73,55.77
2167790,38.71,54.88
2167800,30.71,55.71
2167810,37.91,52.95
2167820,36.84,56.28
2167830,32.78,54.75
2167840,44.03,54.43
2167850,53.48,54.25
2167860,52.43,55.68
2167870,39.8,54.84
2167880,23.38,54.76
2167890,38.29,53.43
2167900,86.75,56.1
2167910,48.81,53.88
2167920,43.79,55.35
2167930,57.63,55.66
2167940,38.0,55.05
2167950,29.4,53.85
2167960,41.18,55.26
2167970,44.93,54.61
2167980,40.36,53.97
2167990,45.36,53.92
2168000,29.97,55.62
2168010,92.17,54.87
2168020,57.33,54.26
2168030,36.25,55.65
2168040,46.68,56.56
2168050,34.7,55.42
2168060,57.46,54.21
2168070,30.59,54.37
2168080,34.96,55.49
2168090,46.35,54.62
2168100,24.77,54.74
2168110,47.01,54.04
2168120,22.64,57.08
2168130,79.69,55.07
2168140,34.84,55.66
2168150,24.45,55.06
2168160,36.37,56.06
2168170,57.87,55.81
2168180,48.67,54.69
2168190,36.12,53.53
2168200,30.28,53.84
2168210,40.68,55.57
2168220,49.65,54.69
2168230,46.83,54.2
2168240,30.55,57.18
2168250,33.58,54.73
2168260,40.05,55.92
2168270,47.21,54.62
2168280,44.44,54.3
2168290,54.52,54.59
2168300,40.89,55.56
2168310,35.93,54.6
2168320,37.42,55.21
2168330,29.88,56.74
2168340,44.34,55.11
2168350,37.93,55.71
2168360,25.09,55.09
2168370,49.11,55.34
2168380,77.73,55.16
2168390,55.06,55.32
2168400,41.27,53.95
2168410,51.56,53.65
2168420,29.98,54.97
2168430,52.63,53.35
2168440,28.01,52.79
2168450,38.16,53.71
2168460,35.27,55.65
2168470,60.67,52.82
2168480,39.2,56.03
2168490,100.0,54.89
2168500,44.35,55.17
2168510,31.01,53.81
2168520,45.33,55.32
2168530,45.25,54.71
2168540,45.37,55.52
2168550,43.51,56.04
2168560,25.59,56.6
2168570,40.7,54.77
2168580,34.8,56.07
2168590,45.31,57.07
2168600,44.55,54.96
2168610,47.09,54.2
2168620,21.86,55.04
2168630,29.44,55.45
2168640,48.7,56.76
2168650,86.67,54.82
2168660,40.2,54.7
2168670,41.54,55.28
2168680,21.38,56.05
2168690,38.48,55.96
2168700,57.86,55.07
2168710,37.38,54.9
2168720,30.38,54.65
2168730,100.0,56.08
2168740,43.7,54.36
2168750,46.2,52.63
2168760,25.7,53.85
2168770,46.02,54.27
2168780,47.9,55.32
2168790,63.12,54.16
2168800,45.18,54.29
2168810,52.0,52.4
2168820,59.17,54.52
2168830,88.84,53.63
2168840,25.97,54.35
2168850,43.92,54.86
2168860,44.59,55.82
2168870,39.91,53.71
2168880,49.09,55.26
2168890,35.96,56.11
2168900,38.07,55.4
2168910,52.4,55.61
2168920,31.03,55.42
2168930,40.71,53.29
2168940,50.42,55.59
2168950,41.52,54.71
2168960,31.9,52.63
2168970,46.39,54.65
2168980,38.48,56.02
2168990,38.49,54.43
2169000,39.11,54.28
2169010,40.53,55.75
2169020,42.45,55.04
2169030,77.16,55.66
2169040,41.68,55.14
2169050,43.32,56.94
2169060,50.17,56.35
2169070,48.09,54.82
2169080,33.44,53.73
2169090,100.0,54.74
2169100,52.98,54.2
2169110,26.84,56.86
2169120,50.6,56.22
2169130,43.81,55.77
2169140,54.15,55.34
2169150,31.09,55.0
2169160,34.61,53.49
2169170,49.06,56.31
2169180,36.65,56.14
2169190,17.79,54.61
2169200,40.01,54.95
2169210,30.21,54.31
2169220,43.14,53.45
2169230,36.3,54.01
2169240,29.87,53.39
2169250,20.46,55.12
2169260,39.15,56.4
2169270,23.3,54.5
2169280,40.99,54.57
2169290,38.23,52.28
2169300,46.48,53.69
2169310,40.81,53.87
2169320,33.25,55.83
2169330,32.68,56.73
2169340,56.7,55.68
2169350,43.57,55.96
2169360,31.67,56.01
2169370,42.71,53.81
2169380,29.39,55.43
2169390,38.04,53.81
2169400,53.26,56.87
2169410,45.72,52.89
2169420,37.64,54.59
2169430,41.91,53.17
2169440,34.97,54.78
2169450,29.73,55.66
2169460,92.47,55.29
2169470,51.23,54.1
2169480,34.98,54.99
2169490,51.56,55.18
2169500,39.76,53.91
2169510,42.25,55.71
2169520,47.93,56.26
2169530,32.73,55.26
2169540,29.46,55.66
2169550,43.82,53.35
2169560,49.28,55.36
2169570,32.49,53.77
2169580,61.55,56.66
2169590,43.49,55.0
2169600,35.63,54.25
2169610,43.12,56.93
2169620,49.9,54.93
2169630,45.77,54.84
2169640,37.12,55.83
2169650,53.45,53.85
2169660,51.13,54.88
2169670,30.47,54.47
2169680,31.64,55.64
2169690,50.59,55.84
2169700,33.72,53.77
2169710,32.84,54.24
2169720,41.66,55.94
2169730,36.61,53.02
2169740,22.83,52.81
2169750,52.45,55.58
2169760,45.42,56.7
2169770,28.5,54.68
2169780,46.58,54.96
2169790,39.31,54.33
2169800,44.93,55.11
2169810,39.55,53.63
2169820,51.97,56.39
2169830,78.04,53.19
2169840,30.5,56.98
2169850,36.06,55.67
2169860,40.31,55.74
2169870,31.68,55.11
2169880,55.07,55.47
2169890,29.88,54.4
2169900,59.38,53.69
2169910,43.73,55.87
2169920,42.87,55.33
2169930,12.02,54.85
2169940,81.93,53.7
2169950,29.06,56.61
2169960,42.53,55.58
2169970,27.04,54.77
2169980,33.5,54.08
2169990,33.68,54.58
2170000,31.78,54.76
2170010,48.45,55.26
2170020,26.3,56.26
2170030,38.34,54.76
2170040,32.91,54.35
2170050,40.2,56.46
2170060,40.78,56.6
2170070,19.44,54.53
2170080,63.63,56.98
2170090,35.34,55.87
2170100,29.94,54.05
2170110,62.2,54.42
2170120,52.86,56.29
2170130,38.86,55.42
2170140,42.4,54.94
2170150,57.26,55.21
2170160,20.69,55.85
2170170,41.3,54.22
2170180,39.59,54.88
2170190,36.92,55.04
2170200,74.63,54.27
2170210,52.43,54.72
2170220,43.07,52.98
2170230,43.21,54.49
2170240,28.62,53.51
2170250,35.45,56.71
2170260,30.86,56.04
2170270,31.62,55.07
2170280,25.55,55.34
2170290,36.91,53.68
2170300,41.27,53.65
2170310,46.91,55.99
2170320,43.15,54.11
2170330,40.07,54.88
2170340,44.65,56.68
2170350,21.97,54.74
2170360,39.06,55.01
2170370,51.49,55.1
2170380,46.5,54.44
2170390,47.6,56.7
2170400,28.61,53.87
2170410,27.68,54.73
2170420,34.56,54.04
2170430,46.16,55.07
2170440,38.91,52.71
2170450,38.13,53.33
2170460,36.19,55.97
2170470,89.23,55.51
2170480,40.62,55.2
2170490,41.42,55.93
2170500,45.71,55.1
2170510,40.93,56.44
2170520,43.6,55.58
2170530,40.78,54.09
2170540,35.77,53.27
2170550,46.78,56.43
2170560,48.48,53.88
2170570,15.36,55.08
2170580,25.75,53.91
2170590,28.64,54.42
2170600,64.76,55.7
2170610,21.02,56.0
2170620,30.25,56.77
2170630,48.87,55.75
2170640,38.44,56.75
2170650,43.25,54.79
2170660,28.6,55.02
2170670,38.83,53.52
2170680,42.07,54.7
2170690,21.53,54.65
2170700,34.15,55.12
2170710,33.66,54.84
2170720,29.98,53.57
2170730,53.25,53.89
2170740,47.96,56.05
2170750,44.35,56.03
2170760,32.6,55.26
2170770,39.21,54.57
2170780,33.24,54.79
2170790,41.13,56.5
2170800,16.03,55.54
2170810,18.33,56.6
2170820,45.97,54.41
2170830,52.73,55.32
2170840,31.52,56.01
2170850,24.47,54.57
2170860,35.94,55.86
2170870,35.33,54.52
2170880,28.83,55.07
2170890,39.03,54.46
2170900,50.16,54.09
2170910,31.53,54.32
2170920,36.13,52.49
2170930,12.91,55.92
2170940,32.44,54.27
2170950,57.36,55.22
2170960,38.47,55.63
2170970,39.59,52.86
2170980,28.37,56.13
2170990,60.5,55.9
2171000,50.25,56.24
2171010,84.59,53.62
2171020,17.02,55.78
2171030,47.11,55.83
2171040,44.01,53.7
2171050,29.79,54.08
2171060,57.67,54.52
2171070,35.66,55.1
2171080,49.29,52.83
2171090,35.12,53.98
2171100,37.39,54.01
2171110,62.81,56.07
2171120,27.06,54.9
2171130,29.15,56.31
2171140,35.24,54.8
2171150,31.01,55.04
2171160,43.93,54.02
2171170,34.61,54.59
2171180,37.27,53.33
2171190,27.94,54.7
2171200,29.1,56.33
2171210,41.81,54.42
2171220,29.69,54.65
2171230,22.52,56.64
2171240,45.54,57.17
2171250,47.92,55.25
2171260,42.75,55.38
2171270,35.98,55.23
2171280,43.74,55.08
2171290,48.12,54.83
2171300,28.66,55.72
2171310,54.3,53.57
2171320,47.28,56.15
2171330,50.26,56.49
2171340,38.43,55.14
2171350,22.77,55.37
2171360,42.89,56.77
2171370,41.61,55.88
2171380,36.16,55.9
2171390,25.03,53.9
2171400,34.71,54.55
2171410,37.59,54.84
2171420,38.0,56.42
2171430,36.23,55.59
2171440,33.02,53.75
2171450,73.23,54.33
2171460,38.51,54.2
2171470,35.39,55.47
2171480,34.72,54.89
2171490,39.81,55.19
2171500,86.62,54.05
2171510,33.61,55.32
2171520,28.71,56.22
2171530,47.32,54.03
2171540,47.41,54.66
2171550,35.4,55.49
2171560,43.17,54.85
2171570,36.77,56.46
2171580,44.33,55.13
2171590,57.43,53.42
2171600,36.5,55.26
2171610,55.74,54.35
2171620,36.35,55.7
2171630,25.52,53.92
2171640,30.64,54.57
2171650,44.89,55.26
2171660,47.05,56.01
2171670,42.29,54.85
2171680,36.3,55.2
2171690,33.24,53.67
2171700,62.88,56.03
2171710,26.16,54.86
2171720,30.35,54.03
2171730,38.52,54.38
2171740,41.21,54.12
2171750,37.99,53.8
2171760,36.64,53.95
2171770,40.74,55.78
2171780,41.6,55.35
2171790,41.82,54.87
2171800,39.02,54.94
2171810,65.75,54.9
2171820,39.82,54.79
2171830,41.02,56.05
2171840,31.1,57.56
2171850,51.64,55.64
2171860,40.41,54.71
2171870,44.87,57.51
2171880,24.9,53.86
2171890,48.03,55.2
2171900,8.52,53.53
2171910,51.76,53.72
2171920,22.37,52.37
2171930,20.56,54.05
2171940,43.45,56.93
2171950,43.63,55.4
2171960,39.32,55.55
2171970,41.04,55.05
2171980,38.47,55.87
2171990,47.9,54.77
2172000,41.47,56.0
2172010,49.32,54.59
2172020,34.54,54.86
2172030,43.06,57.25
2172040,25.16,54.58
2172050,41.29,56.05
2172060,23.71,54.6
2172070,49.83,55.38
2172080,43.13,55.67
2172090,45.98,55.19
2172100,41.47,55.54
2172110,37.83,53.26
2172120,31.5,54.21
2172130,44.13,55.37
2172140,58.2,53.43
2172150,46.96,54.47
2172160,91.57,56.99
2172170,46.07,55.91
2172180,52.66,55.05
2172190,42.28,57.19
2172200,34.84,55.79
2172210,38.12,52.8
2172220,48.13,55.93
2172230,100.0,57.35
2172240,41.26,55.83
2172250,43.23,54.91
2172260,28.17,52.72
2172270,38.59,54.49
2172280,37.01,54.87
2172290,84.38,54.91
2172300,46.47,55.25
2172310,44.61,54.17
2172320,35.24,54.32
2172330,19.21,53.6
2172340,25.25,55.62
2172350,27.51,55.25
2172360,58.62,54.94
2172370,60.92,55.02
2172380,43.39,55.33
2172390,49.05,54.15
2172400,37.96,53.95
2172410,52.5,54.67
2172420,46.99,54.33
2172430,34.45,53.89
2172440,56.74,54.87
2172450,39.35,55.16
2172460,48.88,55.02
2172470,29.53,55.02
2172480,48.71,54.74
2172490,36.33,55.37
2172500,23.36,54.12
2172510,49.3,55.15
2172520,21.59,54.7
2172530,42.58,54.21
2172540,31.63,54.89
2172550,49.36,54.88
2172560,41.84,55.25
2172570,51.34,54.68
2172580,26.35,55.23
2172590,35.18,54.99
2172600,46.21,54.03
2172610,41.16,55.57
2172620,41.44,53.76
2172630,38.36,55.99
2172640,37.37,54.52
2172650,40.46,56.54
2172660,35.36,55.24
2172670,42.45,54.39
2172680,40.79,55.69
2172690,44.01,55.79
2172700,26.12,54.74
2172710,45.73,54.09
2172720,65.89,55.07
2172730,59.78,57.02
2172740,51.11,55.38
2172750,54.69,53.78
2172760,25.12,55.25
2172770,45.77,54.73
2172780,39.49,55.89
2172790,51.78,52.66
2172800,41.02,54.0
2172810,44.19,54.25
2172820,51.67,54.12
2172830,46.17,54.53
2172840,25.65,56.73
2172850,48.75,55.32
2172860,52.68,54.76
2172870,50.3,54.87
2172880,40.84,53.41
2172890,43.68,54.64
2172900,33.26,54.12
2172910,50.72,54.65
2172920,21.49,55.07
2172930,50.85,54.87
2172940,24.35,55.59
2172950,44.18,56.36
2172960,42.82,53.98
2172970,18.99,53.5
2172980,31.85,53.73
2172990,45.17,55.18
2173000,40.41,54.07
2173010,49.65,54.84
2173020,27.59,54.73
2173030,48.72,55.28
2173040,40.91,54.43
2173050,54.17,54.61
2173060,25.76,53.22
2173070,35.86,54.5
2173080,40.36,55.95
2173090,39.27,53.57
2173100,38.63,53.84
2173110,28.48,53.14
2173120,40.86,53.61
2173130,45.01,55.15
2173140,43.03,54.77
2173150,42.11,54.34
2173160,50.82,55.27
2173170,41.03,55.05
2173180,59.74,53.2
2173190,41.79,55.58
2173200,40.05,55.88
2173210,50.6,54.27
2173220,50.18,54.59
2173230,58.0,54.66
2173240,32.63,56.25
2173250,44.58,55.17
2173260,36.75,54.7
2173270,51.65,56.67
2173280,24.69,55.38
2173290,40.99,56.7
2173300,49.28,55.03
2173310,46.44,53.85
2173320,36.23,55.6
2173330,41.27,56.25
2173340,37.05,53.73
2173350,38.53,55.7
2173360,45.36,53.98
2173370,32.27,53.12
2173380,55.39,55.23
2173390,32.43,56.45
2173400,43.67,54.22
2173410,36.41,55.18
2173420,34.57,54.14
2173430,83.28,56.93
2173440,22.33,54.42
2173450,82.78,54.53
2173460,34.4,55.23
2173470,49.65,54.52
2173480,52.49,55.33
2173490,14.89,53.62
2173500,36.36,56.07
2173510,40.19,55.78
2173520,43.63,53.83
2173530,34.26,54.92
2173540,51.48,54.61
2173550,57.05,54.69
2173560,54.1,55.21
2173570,58.83,54.89
2173580,37.67,54.9
2173590,56.2,55.43
2173600,36.43,55.39
2173610,58.01,55.64
2173620,37.38,55.88
2173630,32.12,55.83
2173640,41.81,55.8
2173650,41.71,55.63
2173660,44.8,54.85
2173670,48.53,55.41
2173680,46.83,56.1
2173690,48.85,55.99
2173700,35.2,55.86
2173710,34.63,54.49
2173720,47.47,56.2
2173730,39.07,54.43
2173740,95.5,54.08
2173750,29.92,54.35
2173760,54.22,53.85
2173770,31.9,53.49
2173780,41.93,54.78
2173790,48.79,54.73
2173800,45.76,53.19
2173810,84.23,53.46
2173820,43.66,55.18
2173830,38.56,54.85
2173840,54.57,55.2
2173850,63.7,53.82
2173860,17.06,54.48
2173870,47.23,53.9
2173880,48.35,52.43
2173890,39.36,55.89
2173900,55.75,54.99
2173910,54.54,54.95
2173920,27.7,55.17
2173930,60.64,56.98
2173940,34.74,54.73
2173950,40.92,54.88
2173960,38.57,54.46
2173970,25.36,53.95
2173980,36.66,56.39
2173990,41.27,56.47
2174000,31.45,56.07
2174010,49.82,55.06
2174020,45.2,53.91
2174030,33.77,55.7
2174040,54.18,56.02
2174050,32.42,55.49
2174060,38.94,56.13
2174070,42.65,55.81
2174080,49.62,56.05
2174090,23.8,53.61
2174100,37.59,57.8
2174110,49.79,56.77
2174120,49.97,56.35
2174130,27.59,56.78
2174140,69.5,55.44
2174150,19.21,55.24
2174160,42.44,53.17
2174170,90.63,55.15
2174180,37.33,56.59
2174190,18.68,54.87
2174200,52.69,55.24
2174210,43.61,56.52
2174220,50.26,57.15
2174230,30.13,53.92
2174240,41.99,54.86
2174250,54.04,55.32
2174260,48.46,54.84
2174270,87.41,54.04
2174280,53.82,53.71
2174290,36.45,54.52
2174300,34.56,56.33
2174310,40.22,54.15
2174320,45.54,54.65
2174330,31.57,54.91
2174340,31.15,53.78
2174350,44.2,56.34
2174360,25.75,55.15
2174370,30.99,56.53
2174380,18.39,53.21
2174390,40.31,53.74
2174400,60.03,54.79
2174410,53.98,53.75
2174420,23.19,54.23
2174430,36.43,54.15
2174440,26.01,53.72
2174450,33.35,55.19
2174460,33.16,53.29
2174470,43.99,54.26
2174480,47.09,54.88
2174490,47.59,55.91
2174500,39.44,53.52
2174510,43.4,54.6
2174520,27.49,56.39
2174530,30.08,54.46
2174540,38.59,56.11
2174550,23.29,54.82
2174560,92.16,54.85
2174570,45.42,54.79
2174580,23.14,56.48
2174590,27.38,55.59
2174600,35.48,55.14
2174610,27.08,54.24
2174620,36.02,54.72
2174630,33.65,53.99
2174640,25.99,55.29
2174650,41.04,54.32
2174660,27.27,54.86
2174670,39.54,54.97
2174680,57.49,55.71
2174690,46.2,53.97
2174700,42.8,56.62
2174710,40.74,55.04
2174720,51.5,55.14
2174730,40.12,53.72
2174740,39.38,54.75
2174750,41.72,54.82
2174760,44.27,55.75
2174770,53.96,54.69
2174780,32.63,54.45
2174790,28.72,53.48
2174800,37.53,55.75
2174810,24.05,54.52
2174820,38.52,54.98
2174830,37.23,54.7
2174840,42.71,56.27
2174850,35.12,55.11
2174860,50.47,57.07
2174870,43.84,53.92
2174880,36.8,53.88
2174890,26.16,55.23
2174900,32.65,53.89
2174910,38.73,55.33
2174920,22.13,56.38
2174930,36.56,54.18
2174940,42.43,53.83
2174950,25.14,54.5
2174960,43.87,54.06
2174970,22.17,55.78
2174980,30.09,56.45
2174990,27.04,55.89
2175000,38.37,55.97
2175010,31.64,56.71
2175020,34.24,54.52
2175030,52.35,53.74
2175040,45.82,56.15
2175050,40.58,55.93
2175060,45.42,56.12
2175070,64.83,56.43
2175080,54.38,55.81
2175090,60.11,55.54
2175100,55.69,55.13
2175110,47.8,53.84
2175120,31.52,54.07
2175130,25.14,54.4
2175140,43.18,53.69
2175150,24.01,54.65
2175160,39.18,55.94
2175170,64.25,53.53
2175180,54.11,55.52
2175190,24.63,56.65
2175200,29.19,54.78
2175210,22.37,54.01
2175220,38.97,53.83
2175230,33.89,54.85
2175240,35.19,53.29
2175250,47.91,54.67
2175260,33.34,55.56
2175270,52.07,56.0
2175280,54.73,55.58
2175290,36.12,55.92
2175300,49.44,53.52
2175310,52.71,55.02
2175320,42.89,54.56
2175330,49.53,57.84
2175340,45.89,55.28
2175350,30.6,54.82
2175360,64.79,54.52
2175370,46.3,55.53
2175380,30.65,55.25
2175390,54.01,54.3
2175400,56.72,54.94
2175410,35.43,54.36
2175420,50.12,54.2
2175430,71.78,55.46
2175440,36.9,52.91
2175450,35.2,53.81
2175460,38.02,55.08
2175470,46.84,56.54
2175480,34.46,54.59
2175490,26.82,54.31
2175500,39.5,53.04
2175510,43.74,55.52
2175520,45.14,54.67
2175530,42.63,55.16
2175540,21.45,55.52
2175550,43.1,54.54
2175560,30.15,56.32
2175570,54.12,54.47
2175580,43.25,56.2
2175590,29.92,53.37
2175600,49.88,56.81
2175610,54.06,54.64
2175620,35.81,55.61
2175630,49.36,55.8
2175640,19.61,56.57
2175650,41.93,55.67
2175660,33.03,56.34
2175670,37.67,55.02
2175680,33.79,54.63
2175690,48.15,54.82
2175700,45.94,55.97
2175710,38.48,54.9
2175720,36.88,55.13
2175730,56.09,54.2
2175740,32.59,56.32
2175750,53.31,54.64
2175760,31.78,54.47
2175770,48.67,56.75
2175780,87.33,56.09
2175790,54.9,56.54
2175800,47.7,55.82
2175810,58.24,55.23
2175820,38.5,55.78
2175830,36.77,55.93
2175840,20.25,56.34
2175850,12.09,56.35
2175860,32.84,54.69
2175870,47.29,54.92
2175880,45.05,54.53
2175890,44.36,55.1
2175900,27.82,55.77
2175910,34.71,54.18
2175920,39.21,55.93
2175930,47.04,54.66
2175940,44.56,56.69
2175950,45.85,54.67
2175960,38.55,55.67
2175970,37.71,55.39
2175980,46.99,55.07
2175990,65.15,54.1
2176000,47.99,54.46
2176010,38.45,54.61
2176020,41.2,55.71
2176030,41.25,54.0
2176040,34.29,55.41
2176050,47.47,56.41
2176060,40.59,54.05
2176070,37.81,55.16
2176080,31.24,55.89
2176090,47.18,55.06
2176100,42.34,54.45
2176110,37.99,55.98
2176120,12.05,57.07
2176130,37.22,55.68
2176140,33.82,54.77
2176150,49.96,54.89
2176160,51.61,55.91
2176170,36.66,53.16
2176180,53.59,55.63
2176190,44.91,54.86
2176200,24.32,56.16
2176210,43.2,54.59
2176220,38.75,57.7
2176230,58.78,54.82
2176240,24.5,55.23
2176250,44.78,55.13
2176260,29.66,54.74
2176270,26.89,55.44
2176280,53.51,55.32
2176290,58.06,54.69
2176300,25.87,55.16
2176310,38.71,56.51
2176320,29.26,55.22
2176330,44.42,55.86
2176340,25.07,54.85
2176350,22.25,55.36
2176360,32.98,53.65
2176370,20.3,54.58
2176380,76.87,54.16
2176390,36.95,55.34
2176400,39.91,54.84
2176410,41.64,54.7
2176420,24.73,54.95
2176430,26.91,56.35
2176440,94.75,56.32
2176450,39.4,54.29
2176460,43.61,54.71
2176470,42.22,53.7
2176480,49.14,55.1
2176490,83.75,54.91
2176500,87.87,55.2
2176510,34.1,54.07
2176520,25.23,55.2
2176530,55.92,55.92
2176540,32.46,54.96
2176550,33.0,53.64
2176560,43.41,53.97
2176570,26.7,55.97
2176580,40.12,55.52
2176590,25.2,53.76
2176600,26.77,53.37
2176610,30.25,55.04
2176620,32.84,54.84
2176630,22.86,54.84
2176640,46.73,52.68
2176650,38.02,54.14
2176660,60.6,54.75
2176670,57.4,55.47
2176680,45.88,57.33
2176690,37.94,55.18
2176700,39.13,55.48
2176710,42.32,55.33
2176720,98.07,53.93
2176730,25.92,56.98
2176740,38.41,56.26
2176750,41.95,55.05
2176760,52.24,55.3
2176770,37.54,55.06
2176780,39.14,55.06
2176790,44.02,54.48
2176800,39.25,56.61
2176810,48.48,54.41
2176820,42.68,57.32
2176830,31.86,56.22
2176840,44.75,57.23
2176850,40.35,54.53
2176860,66.82,55.01
2176870,42.71,55.67
2176880,37.98,56.79
2176890,18.1,54.49
2176900,30.71,56.12
2176910,27.69,56.3
2176920,42.59,53.31
2176930,35.16,54.2
2176940,37.78,53.01
2176950,35.14,54.82
2176960,36.49,55.82
2176970,17.86,54.76
2176980,35.36,55.02
2176990,34.55,55.76
2177000,46.08,53.18
2177010,45.68,54.07
2177020,42.23,53.89
2177030,38.84,54.62
2177040,32.93,56.3
2177050,49.06,56.24
2177060,63.08,54.56
2177070,36.36,55.63
2177080,27.4,57.81
2177090,33.97,54.85
2177100,46.23,55.94
2177110,29.17,55.57
2177120,39.88,52.43
2177130,32.02,53.11
2177140,45.87,55.03
2177150,53.21,54.44
2177160,52.66,56.36
2177170,43.19,56.17
2177180,42.43,54.39
2177190,40.55,55.34
2177200,46.97,55.42
2177210,81.86,55.28
2177220,47.78,53.8
2177230,50.1,55.34
2177240,37.01,56.07
2177250,24.33,54.86
2177260,37.11,54.74
2177270,44.73,55.93
2177280,50.37,54.48
2177290,41.98,52.46
2177300,55.36,54.42
2177310,60.45,54.0
2177320,68.23,56.84
2177330,18.36,55.19
2177340,51.1,54.63
2177350,26.92,54.34
2177360,40.78,56.93
2177370,42.17,55.51
2177380,36.81,54.87
2177390,49.28,54.82
2177400,24.8,55.21
2177410,60.55,53.79
2177420,24.77,54.71
2177430,47.08,55.11
2177440,43.0,55.7
2177450,78.12,55.43
2177460,55.73,53.97
2177470,29.87,55.55
2177480,37.53,55.84
2177490,38.03,53.03
2177500,34.98,55.06
2177510,47.84,55.7
2177520,73.56,55.48
2177530,27.65,56.1
2177540,46.1,56.18
2177550,44.65,55.24
2177560,29.54,55.52
2177570,32.04,54.23
2177580,35.67,54.91
2177590,50.29,56.07
2177600,44.37,54.93
2177610,25.21,54.64
2177620,54.29,55.99
2177630,26.52,54.9
2177640,39.89,55.77
2177650,41.75,56.05
2177660,43.48,54.23
2177670,54.01,52.98
2177680,43.69,55.13
2177690,39.72,54.93
2177700,25.77,55.05
2177710,16.57,54.94
2177720,44.9,54.95
2177730,26.37,54.71
2177740,47.15,53.68
2177750,40.15,55.92
2177760,46.23,53.96
2177770,49.78,54.13
2177780,69.01,55.09
2177790,53.39,55.36
2177800,39.89,53.81
2177810,30.81,54.23
2177820,68.05,54.21
2177830,44.46,54.51
2177840,40.17,57.07
2177850,32.9,56.21
2177860,41.23,55.14
2177870,45.92,54.4
2177880,31.6,55.87
2177890,41.34,55.8
2177900,44.01,54.6
2177910,27.92,55.47
2177920,80.02,54.38
2177930,51.9,53.88
2177940,46.05,53.88
2177950,36.5,54.0
2177960,58.39,55.35
2177970,30.64,54.87
2177980,48.58,55.88
2177990,22.21,55.9
2178000,38.19,56.37
2178010,62.05,53.13
2178020,41.87,54.24
2178030,40.76,54.99
2178040,36.71,55.38
2178050,38.64,55.06
2178060,43.82,55.77
2178070,88.34,54.6
2178080,44.38,54.16
2178090,49.84,54.02
2178100,34.03,54.82
2178110,46.1,53.7
2178120,39.64,54.22
2178130,24.75,54.48
2178140,30.77,55.28
2178150,26.45,55.42
2178160,46.15,55.33
2178170,22.89,54.09
2178180,52.45,56.33
2178190,40.3,54.6
2178200,41.56,54.9
2178210,29.34,53.2
2178220,47.11,55.61
2178230,22.68,55.71
2178240,41.38,53.92
2178250,37.42,52.99
2178260,48.57,55.18
2178270,46.91,55.25
2178280,41.32,54.73
2178290,76.88,54.06
2178300,60.09,55.06
2178310,27.62,55.87
2178320,40.33,54.17
2178330,39.36,54.8
2178340,50.86,53.58
2178350,58.88,53.4
2178360,36.28,55.37
2178370,53.45,57.29
2178380,55.45,54.84
2178390,56.56,54.58
2178400,36.3,57.82
2178410,36.35,55.01
2178420,39.88,54.46
2178430,49.36,56.31
2178440,41.63,55.68
2178450,38.96,55.54
2178460,30.55,55.76
2178470,55.53,53.88
2178480,48.49,57.79
2178490,50.69,56.67
2178500,45.92,54.41
2178510,38.96,54.96
2178520,52.29,54.06
2178530,24.28,55.48
2178540,39.56,54.15
2178550,54.4,52.97
2178560,25.0,54.46
2178570,45.35,53.17
2178580,52.36,53.26
2178590,22.94,55.61
2178600,66.82,53.01
2178610,18.96,54.98
2178620,41.35,56.15
2178630,42.06,56.28
2178640,39.71,54.31
2178650,26.54,53.53
2178660,37.94,54.44
2178670,40.7,54.46
2178680,34.1,55.57
2178690,58.16,54.2
2178700,54.96,54.54
2178710,27.53,55.5
2178720,40.38,54.86
2178730,32.79,56.04
2178740,32.88,55.59
2178750,20.07,55.08
2178760,52.35,57.13
2178770,38.84,54.99
2178780,37.47,55.25
2178790,49.12,54.0
2178800,28.01,56.35
2178810,49.58,55.6
2178820,39.4,56.3
2178830,45.24,55.24
2178840,32.33,52.64
2178850,33.85,54.53
2178860,27.61,54.32
2178870,55.98,54.91
2178880,53.78,53.19
2178890,57.53,55.9
2178900,50.23,57.54
2178910,20.87,57.2
2178920,42.46,54.78
2178930,34.24,54.96
2178940,48.82,55.39
2178950,47.85,55.79
